EQUIPMENTID,LANE_BUNDLE_DIRECTION,WEEK_DAY,HOUR,TOTAL_VOLUME
121738,D,Mon,1,122.0
121738,D,Mon,2,67.61538461538461
121738,D,Mon,3,70.0
121738,D,Mon,4,126.46153846153847
121738,D,Mon,5,328.7692307692308
121738,D,Mon,6,665.4615384615385
121738,D,Mon,7,1802.2307692307693
121738,D,Mon,8,2639.846153846154
121738,D,Mon,9,2113.4615384615386
121738,D,Mon,10,1603.3846153846155
121738,D,Mon,11,1481.6923076923076
121738,D,Mon,12,1378.8461538461538
121738,D,Mon,13,1327.3076923076924
121738,D,Mon,14,1592.3076923076924
121738,D,Mon,15,1591.7692307692307
121738,D,Mon,16,1756.3076923076924
121738,D,Mon,17,2190.6923076923076
121738,D,Mon,18,2452.153846153846
121738,D,Mon,19,2192.6923076923076
121738,D,Mon,20,1310.923076923077
121738,D,Mon,21,777.2307692307693
121738,D,Mon,22,630.7692307692307
121738,D,Mon,23,531.2307692307693
121738,D,Thu,0,341.61538461538464
121738,D,Thu,1,180.76923076923077
121738,D,Thu,2,128.46153846153845
121738,D,Thu,3,89.23076923076923
121738,D,Thu,4,103.84615384615384
121738,D,Thu,5,192.15384615384616
121738,D,Thu,6,406.2307692307692
121738,D,Thu,7,1494.2307692307693
121738,D,Thu,8,2484.923076923077
121738,D,Thu,9,2013.1538461538462
121738,D,Thu,10,1524.1538461538462
121738,D,Thu,11,1371.3076923076924
121738,D,Thu,12,1378.076923076923
121738,D,Thu,13,1298.923076923077
121738,D,Thu,14,1520.5384615384614
121738,D,Thu,15,1664.6923076923076
121738,D,Thu,16,1829.6153846153845
121738,D,Thu,17,2245.6923076923076
121738,D,Thu,18,2470.6153846153848
121738,D,Thu,19,2170.6153846153848
121738,D,Thu,20,1339.3846153846155
121738,D,Thu,21,816.0
121738,D,Thu,22,653.2307692307693
121738,D,Thu,23,564.1538461538462
121738,D,Tue,0,299.9230769230769
121738,D,Tue,1,134.46153846153845
121738,D,Tue,2,86.0
121738,D,Tue,3,62.30769230769231
121738,D,Tue,4,84.07692307692308
121738,D,Tue,5,176.30769230769232
121738,D,Tue,6,433.84615384615387
121738,D,Tue,7,1523.4615384615386
121738,D,Tue,8,2568.923076923077
121738,D,Tue,9,1990.4615384615386
121738,D,Tue,10,1513.923076923077
121738,D,Tue,11,1394.8461538461538
121738,D,Tue,12,1337.4615384615386
121738,D,Tue,13,1295.3846153846155
121738,D,Tue,14,1547.1538461538462
121738,D,Tue,15,1605.6923076923076
121738,D,Tue,16,1709.6923076923076
121738,D,Tue,17,2110.3076923076924
121738,D,Tue,18,2372.3846153846152
121738,D,Tue,19,2134.6923076923076
121738,D,Tue,20,1311.2307692307693
121738,D,Tue,21,826.4615384615385
121738,D,Tue,22,760.5384615384615
121738,D,Tue,23,571.3846153846154
121738,D,Wed,0,300.5
121738,D,Wed,1,128.91666666666666
121738,D,Wed,2,83.83333333333333
121738,D,Wed,3,63.666666666666664
121738,D,Wed,4,83.25
121738,D,Wed,5,171.75
121738,D,Wed,6,439.8333333333333
121738,D,Wed,7,1590.9166666666667
121738,D,Wed,8,2707.0833333333335
121738,D,Wed,9,2147.3333333333335
121738,D,Wed,10,1558.0833333333333
121738,D,Wed,11,1386.6666666666667
121738,D,Wed,12,1381.6666666666667
121738,D,Wed,13,1330.0833333333333
121738,D,Wed,14,1611.8333333333333
121738,D,Wed,15,1658.0
121738,D,Wed,16,1802.5833333333333
121738,D,Wed,17,2200.8333333333335
121738,D,Wed,18,2474.5
121738,D,Wed,19,2265.0
121738,D,Wed,20,1342.3333333333333
121738,D,Wed,21,791.8333333333334
121738,D,Wed,22,673.1666666666666
121738,D,Wed,23,612.9166666666666
121741,C,Fri,0,849.3076923076923
121741,C,Fri,1,419.9230769230769
121741,C,Fri,2,298.38461538461536
121741,C,Fri,3,275.53846153846155
121741,C,Fri,4,372.0769230769231
121741,C,Fri,5,546.3076923076923
121741,C,Fri,6,986.0769230769231
121741,C,Fri,7,3080.076923076923
121741,C,Fri,8,3845.230769230769
121741,C,Fri,9,3211.153846153846
121741,C,Fri,10,2924.6153846153848
121741,C,Fri,11,2936.846153846154
121741,C,Fri,12,3043.230769230769
121741,C,Fri,13,3056.5384615384614
121741,C,Fri,14,3489.6923076923076
121741,C,Fri,15,3295.5384615384614
121741,C,Fri,16,3335.6923076923076
121741,C,Fri,17,3769.3846153846152
121741,C,Fri,18,3546.0
121741,C,Fri,19,3169.153846153846
121741,C,Fri,20,2797.5384615384614
121741,C,Fri,21,2138.5384615384614
121741,C,Fri,22,1767.923076923077
121741,C,Fri,23,1597.076923076923
121741,C,Mon,0,657.6923076923077
121741,C,Mon,1,331.3076923076923
121741,C,Mon,2,223.84615384615384
121741,C,Mon,3,196.0
121741,C,Mon,4,292.2307692307692
121741,C,Mon,5,473.46153846153845
121741,C,Mon,6,888.9230769230769
121741,C,Mon,7,3123.923076923077
121741,C,Mon,8,3794.5384615384614
121741,C,Mon,9,3267.923076923077
121741,C,Mon,10,2912.6153846153848
121741,C,Mon,11,2798.076923076923
121741,C,Mon,12,2864.076923076923
121741,C,Mon,13,3002.6153846153848
121741,C,Mon,14,3387.3076923076924
121741,C,Mon,15,3144.3846153846152
121741,C,Mon,16,3242.076923076923
121741,C,Mon,17,3735.3846153846152
121741,C,Mon,18,3742.0
121741,C,Mon,19,3228.846153846154
121741,C,Mon,20,2400.6923076923076
121741,C,Mon,21,1744.0
121741,C,Mon,22,1390.4615384615386
121741,C,Mon,23,1199.923076923077
121741,C,Thu,0,826.4615384615385
121741,C,Thu,1,511.2307692307692
121741,C,Thu,2,366.0
121741,C,Thu,3,337.0769230769231
121741,C,Thu,4,385.6923076923077
121741,C,Thu,5,534.8461538461538
121741,C,Thu,6,917.9230769230769
121741,C,Thu,7,2962.0
121741,C,Thu,8,3664.923076923077
121741,C,Thu,9,3020.3846153846152
121741,C,Thu,10,2735.5384615384614
121741,C,Thu,11,2633.230769230769
121741,C,Thu,12,2775.6153846153848
121741,C,Thu,13,2877.0
121741,C,Thu,14,3098.6153846153848
121741,C,Thu,15,2944.3846153846152
121741,C,Thu,16,3139.3076923076924
121741,C,Thu,17,3588.923076923077
121741,C,Thu,18,3694.846153846154
121741,C,Thu,19,3207.846153846154
121741,C,Thu,20,2468.0
121741,C,Thu,21,1880.923076923077
121741,C,Thu,22,1531.0
121741,C,Thu,23,1338.3076923076924
121741,C,Tue,0,726.1538461538462
121741,C,Tue,1,362.0
121741,C,Tue,2,274.0769230769231
121741,C,Tue,3,288.15384615384613
121741,C,Tue,4,364.6923076923077
121741,C,Tue,5,529.8461538461538
121741,C,Tue,6,886.6153846153846
121741,C,Tue,7,3055.230769230769
121741,C,Tue,8,3750.0
121741,C,Tue,9,3197.6923076923076
121741,C,Tue,10,2823.230769230769
121741,C,Tue,11,2777.923076923077
121741,C,Tue,12,2814.3076923076924
121741,C,Tue,13,2884.923076923077
121741,C,Tue,14,3274.3076923076924
121741,C,Tue,15,3109.6153846153848
121741,C,Tue,16,3176.0
121741,C,Tue,17,3550.3076923076924
121741,C,Tue,18,3797.230769230769
121741,C,Tue,19,3212.923076923077
121741,C,Tue,20,2449.4615384615386
121741,C,Tue,21,1810.1538461538462
121741,C,Tue,22,1435.076923076923
121741,C,Tue,23,1307.7692307692307
121741,C,Wed,0,794.3333333333334
121741,C,Wed,1,365.0833333333333
121741,C,Wed,2,289.1666666666667
121741,C,Wed,3,295.0
121741,C,Wed,4,347.5833333333333
121741,C,Wed,5,520.5
121741,C,Wed,6,924.1666666666666
121741,C,Wed,7,3127.0833333333335
121741,C,Wed,8,3882.0
121741,C,Wed,9,3396.5833333333335
121741,C,Wed,10,2907.9166666666665
121741,C,Wed,11,2817.8333333333335
121741,C,Wed,12,2851.6666666666665
121741,C,Wed,13,2988.25
121741,C,Wed,14,3406.3333333333335
121741,C,Wed,15,3130.6666666666665
121741,C,Wed,16,3128.75
121741,C,Wed,17,3620.3333333333335
121741,C,Wed,18,3722.6666666666665
121741,C,Wed,19,3277.75
121741,C,Wed,20,2531.5
121741,C,Wed,21,1807.8333333333333
121741,C,Wed,22,1551.8333333333333
121741,C,Wed,23,1390.8333333333333
121741,D,Fri,0,1045.7692307692307
121741,D,Fri,1,446.0
121741,D,Fri,2,253.30769230769232
121741,D,Fri,3,180.15384615384616
121741,D,Fri,4,224.6153846153846
121741,D,Fri,5,437.53846153846155
121741,D,Fri,6,794.0
121741,D,Fri,7,2352.3076923076924
121741,D,Fri,8,4059.846153846154
121741,D,Fri,9,3778.153846153846
121741,D,Fri,10,3182.6923076923076
121741,D,Fri,11,3232.6923076923076
121741,D,Fri,12,3663.153846153846
121741,D,Fri,13,3556.5384615384614
121741,D,Fri,14,3833.3846153846152
121741,D,Fri,15,3825.3846153846152
121741,D,Fri,16,4033.4615384615386
121741,D,Fri,17,4619.538461538462
121741,D,Fri,18,4763.153846153846
121741,D,Fri,19,4457.153846153846
121741,D,Fri,20,4059.6153846153848
121741,D,Fri,21,2807.4615384615386
121741,D,Fri,22,2305.923076923077
121741,D,Fri,23,2125.923076923077
121741,D,Mon,0,802.3076923076923
121741,D,Mon,1,346.0769230769231
121741,D,Mon,2,197.69230769230768
121741,D,Mon,3,143.76923076923077
121741,D,Mon,4,210.0
121741,D,Mon,5,444.53846153846155
121741,D,Mon,6,898.5384615384615
121741,D,Mon,7,2496.4615384615386
121741,D,Mon,8,4227.923076923077
121741,D,Mon,9,3838.076923076923
121741,D,Mon,10,3115.153846153846
121741,D,Mon,11,3008.3846153846152
121741,D,Mon,12,3383.230769230769
121741,D,Mon,13,3433.230769230769
121741,D,Mon,14,3652.5384615384614
121741,D,Mon,15,3656.4615384615386
121741,D,Mon,16,3863.846153846154
121741,D,Mon,17,4624.153846153846
121741,D,Mon,18,5096.153846153846
121741,D,Mon,19,4587.153846153846
121741,D,Mon,20,3324.923076923077
121741,D,Mon,21,2282.153846153846
121741,D,Mon,22,1806.3846153846155
121741,D,Mon,23,1459.6923076923076
121741,D,Thu,0,1055.923076923077
121741,D,Thu,1,533.6923076923077
121741,D,Thu,2,337.3076923076923
121741,D,Thu,3,241.76923076923077
121741,D,Thu,4,260.84615384615387
121741,D,Thu,5,408.61538461538464
121741,D,Thu,6,757.6153846153846
121741,D,Thu,7,2359.769230769231
121741,D,Thu,8,4037.3076923076924
121741,D,Thu,9,3568.6153846153848
121741,D,Thu,10,2802.6153846153848
121741,D,Thu,11,2785.769230769231
121741,D,Thu,12,3243.230769230769
121741,D,Thu,13,3294.3076923076924
121741,D,Thu,14,3397.3076923076924
121741,D,Thu,15,3468.846153846154
121741,D,Thu,16,3813.230769230769
121741,D,Thu,17,4460.846153846154
121741,D,Thu,18,4745.076923076923
121741,D,Thu,19,4503.846153846154
121741,D,Thu,20,3427.5384615384614
121741,D,Thu,21,2380.153846153846
121741,D,Thu,22,1911.2307692307693
121741,D,Thu,23,1598.3076923076924
121741,D,Tue,0,971.4615384615385
121741,D,Tue,1,391.6923076923077
121741,D,Tue,2,239.0
121741,D,Tue,3,175.07692307692307
121741,D,Tue,4,241.30769230769232
121741,D,Tue,5,419.2307692307692
121741,D,Tue,6,793.4615384615385
121741,D,Tue,7,2428.153846153846
121741,D,Tue,8,4124.461538461538
121741,D,Tue,9,3725.846153846154
121741,D,Tue,10,3036.5384615384614
121741,D,Tue,11,2943.4615384615386
121741,D,Tue,12,3364.923076923077
121741,D,Tue,13,3290.6153846153848
121741,D,Tue,14,3585.4615384615386
121741,D,Tue,15,3614.0
121741,D,Tue,16,3857.5384615384614
121741,D,Tue,17,4683.461538461538
121741,D,Tue,18,5097.846153846154
121741,D,Tue,19,4368.538461538462
121741,D,Tue,20,3382.0
121741,D,Tue,21,2336.3076923076924
121741,D,Tue,22,1881.3846153846155
121741,D,Tue,23,1548.6923076923076
121741,D,Wed,0,1008.6666666666666
121741,D,Wed,1,387.75
121741,D,Wed,2,217.08333333333334
121741,D,Wed,3,163.33333333333334
121741,D,Wed,4,213.41666666666666
121741,D,Wed,5,397.5833333333333
121741,D,Wed,6,792.5833333333334
121741,D,Wed,7,2529.9166666666665
121741,D,Wed,8,4314.833333333333
121741,D,Wed,9,3906.5833333333335
121741,D,Wed,10,3142.25
121741,D,Wed,11,2940.0833333333335
121741,D,Wed,12,3426.4166666666665
121741,D,Wed,13,3431.4166666666665
121741,D,Wed,14,3604.8333333333335
121741,D,Wed,15,3624.0833333333335
121741,D,Wed,16,3751.4166666666665
121741,D,Wed,17,4725.666666666667
121741,D,Wed,18,5139.0
121741,D,Wed,19,4785.166666666667
121741,D,Wed,20,3410.3333333333335
121741,D,Wed,21,2387.0
121741,D,Wed,22,1885.1666666666667
121741,D,Wed,23,1598.3333333333333
121742,C,Fri,0,1151.1538461538462
121742,C,Fri,1,545.0
121742,C,Fri,2,367.0
121742,C,Fri,3,303.7692307692308
121742,C,Fri,4,408.15384615384613
121742,C,Fri,5,587.0
121742,C,Fri,6,1083.0
121742,C,Fri,7,3502.230769230769
121742,C,Fri,8,4886.461538461538
121742,C,Fri,9,4205.2307692307695
121742,C,Fri,10,3770.153846153846
121742,C,Fri,11,3812.3846153846152
121742,C,Fri,12,4107.615384615385
121742,C,Fri,13,4142.615384615385
121742,C,Fri,14,4409.153846153846
121742,C,Fri,15,4252.7692307692305
121742,C,Fri,16,4373.692307692308
121742,C,Fri,17,4849.2307692307695
121742,C,Fri,18,4637.7692307692305
121742,C,Fri,19,4254.461538461538
121742,C,Fri,20,3869.769230769231
121742,C,Fri,21,2955.3076923076924
121742,C,Fri,22,2360.3846153846152
121742,C,Fri,23,2112.076923076923
121742,C,Mon,0,843.0769230769231
121742,C,Mon,1,419.9230769230769
121742,C,Mon,2,264.3076923076923
121742,C,Mon,3,221.53846153846155
121742,C,Mon,4,315.2307692307692
121742,C,Mon,5,517.3846153846154
121742,C,Mon,6,986.0769230769231
121742,C,Mon,7,3552.0
121742,C,Mon,8,4817.846153846154
121742,C,Mon,9,4241.0
121742,C,Mon,10,3768.923076923077
121742,C,Mon,11,3648.769230769231
121742,C,Mon,12,3879.0
121742,C,Mon,13,4078.5384615384614
121742,C,Mon,14,4366.153846153846
121742,C,Mon,15,4073.6923076923076
121742,C,Mon,16,4287.538461538462
121742,C,Mon,17,4969.692307692308
121742,C,Mon,18,4833.923076923077
121742,C,Mon,19,4440.7692307692305
121742,C,Mon,20,3429.923076923077
121742,C,Mon,21,2461.846153846154
121742,C,Mon,22,1916.076923076923
121742,C,Mon,23,1571.6923076923076
121742,C,Thu,0,1114.4615384615386
121742,C,Thu,1,666.1538461538462
121742,C,Thu,2,467.0
121742,C,Thu,3,392.6923076923077
121742,C,Thu,4,431.3076923076923
121742,C,Thu,5,583.6153846153846
121742,C,Thu,6,1019.2307692307693
121742,C,Thu,7,3418.3076923076924
121742,C,Thu,8,4668.538461538462
121742,C,Thu,9,3984.3076923076924
121742,C,Thu,10,3548.846153846154
121742,C,Thu,11,3446.769230769231
121742,C,Thu,12,3791.769230769231
121742,C,Thu,13,3922.3846153846152
121742,C,Thu,14,4048.6153846153848
121742,C,Thu,15,3861.6153846153848
121742,C,Thu,16,4163.2307692307695
121742,C,Thu,17,4818.307692307692
121742,C,Thu,18,4758.846153846154
121742,C,Thu,19,4356.384615384615
121742,C,Thu,20,3521.3076923076924
121742,C,Thu,21,2615.3076923076924
121742,C,Thu,22,2076.6923076923076
121742,C,Thu,23,1803.923076923077
121742,C,Tue,0,971.9230769230769
121742,C,Tue,1,471.3076923076923
121742,C,Tue,2,341.7692307692308
121742,C,Tue,3,320.9230769230769
121742,C,Tue,4,394.9230769230769
121742,C,Tue,5,568.0769230769231
121742,C,Tue,6,971.6153846153846
121742,C,Tue,7,3473.3076923076924
121742,C,Tue,8,4747.538461538462
121742,C,Tue,9,4238.538461538462
121742,C,Tue,10,3678.076923076923
121742,C,Tue,11,3621.6153846153848
121742,C,Tue,12,3828.923076923077
121742,C,Tue,13,3961.230769230769
121742,C,Tue,14,4264.384615384615
121742,C,Tue,15,4045.076923076923
121742,C,Tue,16,4207.307692307692
121742,C,Tue,17,4773.076923076923
121742,C,Tue,18,4892.076923076923
121742,C,Tue,19,4460.384615384615
121742,C,Tue,20,3484.6153846153848
121742,C,Tue,21,2547.769230769231
121742,C,Tue,22,1957.7692307692307
121742,C,Tue,23,1708.8461538461538
121742,C,Wed,0,1050.75
121742,C,Wed,1,469.5
121742,C,Wed,2,345.5833333333333
121742,C,Wed,3,327.1666666666667
121742,C,Wed,4,375.1666666666667
121742,C,Wed,5,560.0
121742,C,Wed,6,1012.0
121742,C,Wed,7,3601.6666666666665
121742,C,Wed,8,4969.666666666667
121742,C,Wed,9,4374.75
121742,C,Wed,10,3806.4166666666665
121742,C,Wed,11,3705.8333333333335
121742,C,Wed,12,3907.0833333333335
121742,C,Wed,13,4127.416666666667
121742,C,Wed,14,4426.666666666667
121742,C,Wed,15,4104.583333333333
121742,C,Wed,16,4077.5833333333335
121742,C,Wed,17,4853.583333333333
121742,C,Wed,18,4796.583333333333
121742,C,Wed,19,4518.916666666667
121742,C,Wed,20,3591.9166666666665
121742,C,Wed,21,2543.1666666666665
121742,C,Wed,22,2112.9166666666665
121742,C,Wed,23,1830.1666666666667
121742,D,Fri,0,1136.5384615384614
121742,D,Fri,1,487.84615384615387
121742,D,Fri,2,281.61538461538464
121742,D,Fri,3,206.23076923076923
121742,D,Fri,4,258.84615384615387
121742,D,Fri,5,473.38461538461536
121742,D,Fri,6,928.3076923076923
121742,D,Fri,7,3013.4615384615386
121742,D,Fri,8,5265.461538461538
121742,D,Fri,9,4852.153846153846
121742,D,Fri,10,3921.0
121742,D,Fri,11,3817.4615384615386
121742,D,Fri,12,4278.307692307692
121742,D,Fri,13,4327.538461538462
121742,D,Fri,14,4618.076923076923
121742,D,Fri,15,4429.384615384615
121742,D,Fri,16,4503.538461538462
121742,D,Fri,17,4712.615384615385
121742,D,Fri,18,4216.0
121742,D,Fri,19,3857.0
121742,D,Fri,20,4141.923076923077
121742,D,Fri,21,3134.923076923077
121742,D,Fri,22,2568.923076923077
121742,D,Fri,23,2372.6153846153848
121742,D,Mon,0,879.3846153846154
121742,D,Mon,1,377.7692307692308
121742,D,Mon,2,215.92307692307693
121742,D,Mon,3,162.92307692307693
121742,D,Mon,4,236.92307692307693
121742,D,Mon,5,497.38461538461536
121742,D,Mon,6,998.8461538461538
121742,D,Mon,7,3115.153846153846
121742,D,Mon,8,5274.615384615385
121742,D,Mon,9,4920.846153846154
121742,D,Mon,10,3834.846153846154
121742,D,Mon,11,3547.769230769231
121742,D,Mon,12,3981.5384615384614
121742,D,Mon,13,4166.153846153846
121742,D,Mon,14,4466.846153846154
121742,D,Mon,15,4259.538461538462
121742,D,Mon,16,4436.846153846154
121742,D,Mon,17,4767.7692307692305
121742,D,Mon,18,4773.7692307692305
121742,D,Mon,19,4388.461538461538
121742,D,Mon,20,3642.3846153846152
121742,D,Mon,21,2567.846153846154
121742,D,Mon,22,1995.7692307692307
121742,D,Mon,23,1644.6153846153845
121742,D,Thu,0,1171.2307692307693
121742,D,Thu,1,595.5384615384615
121742,D,Thu,2,385.61538461538464
121742,D,Thu,3,270.53846153846155
121742,D,Thu,4,287.6923076923077
121742,D,Thu,5,434.53846153846155
121742,D,Thu,6,864.0769230769231
121742,D,Thu,7,2950.153846153846
121742,D,Thu,8,5066.692307692308
121742,D,Thu,9,4647.923076923077
121742,D,Thu,10,3475.0
121742,D,Thu,11,3306.0
121742,D,Thu,12,3876.6153846153848
121742,D,Thu,13,4017.5384615384614
121742,D,Thu,14,4174.2307692307695
121742,D,Thu,15,4108.076923076923
121742,D,Thu,16,4367.0
121742,D,Thu,17,4640.307692307692
121742,D,Thu,18,4476.7692307692305
121742,D,Thu,19,4266.0
121742,D,Thu,20,3768.923076923077
121742,D,Thu,21,2643.153846153846
121742,D,Thu,22,2157.3076923076924
121742,D,Thu,23,1814.923076923077
121742,D,Tue,0,1044.5384615384614
121742,D,Tue,1,429.53846153846155
121742,D,Tue,2,268.84615384615387
121742,D,Tue,3,195.53846153846155
121742,D,Tue,4,268.61538461538464
121742,D,Tue,5,443.0
121742,D,Tue,6,896.9230769230769
121742,D,Tue,7,3023.846153846154
121742,D,Tue,8,5199.923076923077
121742,D,Tue,9,4770.076923076923
121742,D,Tue,10,3690.6153846153848
121742,D,Tue,11,3462.0
121742,D,Tue,12,3956.846153846154
121742,D,Tue,13,4011.153846153846
121742,D,Tue,14,4395.153846153846
121742,D,Tue,15,4268.846153846154
121742,D,Tue,16,4488.538461538462
121742,D,Tue,17,4928.153846153846
121742,D,Tue,18,4819.538461538462
121742,D,Tue,19,4125.0
121742,D,Tue,20,3658.846153846154
121742,D,Tue,21,2607.846153846154
121742,D,Tue,22,2143.3076923076924
121742,D,Tue,23,1750.923076923077
121742,D,Wed,0,1085.4166666666667
121742,D,Wed,1,416.9166666666667
121742,D,Wed,2,246.66666666666666
121742,D,Wed,3,183.25
121742,D,Wed,4,239.25
121742,D,Wed,5,424.5
121742,D,Wed,6,912.5
121742,D,Wed,7,3185.0833333333335
121742,D,Wed,8,5444.0
121742,D,Wed,9,5010.083333333333
121742,D,Wed,10,3823.75
121742,D,Wed,11,3584.3333333333335
121742,D,Wed,12,4007.5
121742,D,Wed,13,4171.0
121742,D,Wed,14,4446.583333333333
121742,D,Wed,15,4252.583333333333
121742,D,Wed,16,4288.75
121742,D,Wed,17,5040.25
121742,D,Wed,18,4831.583333333333
121742,D,Wed,19,4468.916666666667
121742,D,Wed,20,3786.3333333333335
121742,D,Wed,21,2668.3333333333335
121742,D,Wed,22,2131.6666666666665
121742,D,Wed,23,1809.3333333333333
121744,C,Fri,0,684.3076923076923
121744,C,Fri,1,336.7692307692308
121744,C,Fri,2,214.76923076923077
121744,C,Fri,3,167.0
121744,C,Fri,4,196.0
121744,C,Fri,5,342.38461538461536
121744,C,Fri,6,596.9230769230769
121744,C,Fri,7,2029.6153846153845
121744,C,Fri,8,3354.3846153846152
121744,C,Fri,9,2619.3076923076924
121744,C,Fri,10,2109.5384615384614
121744,C,Fri,11,2150.846153846154
121744,C,Fri,12,2313.230769230769
121744,C,Fri,13,2321.5384615384614
121744,C,Fri,14,2541.5384615384614
121744,C,Fri,15,2520.6153846153848
121744,C,Fri,16,2773.923076923077
121744,C,Fri,17,3141.0
121744,C,Fri,18,3303.769230769231
121744,C,Fri,19,3114.0
121744,C,Fri,20,2537.230769230769
121744,C,Fri,21,1621.8461538461538
121744,C,Fri,22,1360.923076923077
121744,C,Fri,23,1279.3076923076924
121744,C,Mon,0,495.84615384615387
121744,C,Mon,1,240.6153846153846
121744,C,Mon,2,152.07692307692307
121744,C,Mon,3,126.76923076923077
121744,C,Mon,4,155.07692307692307
121744,C,Mon,5,326.38461538461536
121744,C,Mon,6,535.3846153846154
121744,C,Mon,7,2024.3076923076924
121744,C,Mon,8,3348.4615384615386
121744,C,Mon,9,2659.3846153846152
121744,C,Mon,10,2053.153846153846
121744,C,Mon,11,1993.7692307692307
121744,C,Mon,12,2231.0
121744,C,Mon,13,2221.4615384615386
121744,C,Mon,14,2436.769230769231
121744,C,Mon,15,2349.3076923076924
121744,C,Mon,16,2527.076923076923
121744,C,Mon,17,3071.6923076923076
121744,C,Mon,18,3395.076923076923
121744,C,Mon,19,3080.4615384615386
121744,C,Mon,20,2102.5384615384614
121744,C,Mon,21,1372.2307692307693
121744,C,Mon,22,1160.6923076923076
121744,C,Mon,23,963.1538461538462
121744,C,Thu,0,686.3076923076923
121744,C,Thu,1,411.46153846153845
121744,C,Thu,2,280.7692307692308
121744,C,Thu,3,215.84615384615384
121744,C,Thu,4,211.92307692307693
121744,C,Thu,5,352.6923076923077
121744,C,Thu,6,558.0769230769231
121744,C,Thu,7,1942.6153846153845
121744,C,Thu,8,3195.846153846154
121744,C,Thu,9,2517.769230769231
121744,C,Thu,10,1851.6153846153845
121744,C,Thu,11,1927.2307692307693
121744,C,Thu,12,2158.769230769231
121744,C,Thu,13,2174.230769230769
121744,C,Thu,14,2358.4615384615386
121744,C,Thu,15,2277.3076923076924
121744,C,Thu,16,2455.6153846153848
121744,C,Thu,17,3040.6923076923076
121744,C,Thu,18,3277.6923076923076
121744,C,Thu,19,3018.5384615384614
121744,C,Thu,20,2159.6923076923076
121744,C,Thu,21,1411.7692307692307
121744,C,Thu,22,1257.076923076923
121744,C,Thu,23,1091.8461538461538
121744,C,Tue,0,596.0
121744,C,Tue,1,296.7692307692308
121744,C,Tue,2,205.76923076923077
121744,C,Tue,3,167.07692307692307
121744,C,Tue,4,185.6153846153846
121744,C,Tue,5,314.61538461538464
121744,C,Tue,6,522.5384615384615
121744,C,Tue,7,1948.076923076923
121744,C,Tue,8,3316.769230769231
121744,C,Tue,9,2579.076923076923
121744,C,Tue,10,1946.3076923076924
121744,C,Tue,11,1954.4615384615386
121744,C,Tue,12,2197.3076923076924
121744,C,Tue,13,2171.153846153846
121744,C,Tue,14,2362.4615384615386
121744,C,Tue,15,2305.6923076923076
121744,C,Tue,16,2485.3076923076924
121744,C,Tue,17,3056.3846153846152
121744,C,Tue,18,3396.0
121744,C,Tue,19,3081.153846153846
121744,C,Tue,20,2112.6923076923076
121744,C,Tue,21,1380.4615384615386
121744,C,Tue,22,1264.6153846153845
121744,C,Tue,23,1052.3846153846155
121744,C,Wed,0,627.9166666666666
121744,C,Wed,1,284.0
121744,C,Wed,2,198.91666666666666
121744,C,Wed,3,154.91666666666666
121744,C,Wed,4,181.0
121744,C,Wed,5,323.3333333333333
121744,C,Wed,6,549.9166666666666
121744,C,Wed,7,2055.0
121744,C,Wed,8,3413.8333333333335
121744,C,Wed,9,2689.5
121744,C,Wed,10,2027.4166666666667
121744,C,Wed,11,1952.4166666666667
121744,C,Wed,12,2256.6666666666665
121744,C,Wed,13,2323.1666666666665
121744,C,Wed,14,2529.5833333333335
121744,C,Wed,15,2356.0833333333335
121744,C,Wed,16,2546.4166666666665
121744,C,Wed,17,3188.0
121744,C,Wed,18,3493.0833333333335
121744,C,Wed,19,3236.0
121744,C,Wed,20,2256.4166666666665
121744,C,Wed,21,1466.8333333333333
121744,C,Wed,22,1266.3333333333333
121744,C,Wed,23,1107.4166666666667
121744,D,Fri,0,434.0
121744,D,Fri,1,223.46153846153845
121744,D,Fri,2,160.3846153846154
121744,D,Fri,3,95.3076923076923
121744,D,Fri,4,127.92307692307692
121744,D,Fri,5,259.38461538461536
121744,D,Fri,6,472.3076923076923
121744,D,Fri,7,1984.5384615384614
121744,D,Fri,8,3214.6153846153848
121744,D,Fri,9,2628.5384615384614
121744,D,Fri,10,2174.0
121744,D,Fri,11,1988.4615384615386
121744,D,Fri,12,2165.3076923076924
121744,D,Fri,13,2106.5384615384614
121744,D,Fri,14,2443.6923076923076
121744,D,Fri,15,2400.6923076923076
121744,D,Fri,16,2377.076923076923
121744,D,Fri,17,3035.6923076923076
121744,D,Fri,18,3195.3076923076924
121744,D,Fri,19,2800.076923076923
121744,D,Fri,20,2211.0
121744,D,Fri,21,1397.2307692307693
121744,D,Fri,22,1032.8461538461538
121744,D,Fri,23,929.6923076923077
121744,D,Mon,0,300.53846153846155
121744,D,Mon,1,157.53846153846155
121744,D,Mon,2,104.92307692307692
121744,D,Mon,3,72.3076923076923
121744,D,Mon,4,112.84615384615384
121744,D,Mon,5,249.69230769230768
121744,D,Mon,6,494.0
121744,D,Mon,7,2046.0
121744,D,Mon,8,3274.6923076923076
121744,D,Mon,9,2778.846153846154
121744,D,Mon,10,2126.923076923077
121744,D,Mon,11,1879.6153846153845
121744,D,Mon,12,2020.6923076923076
121744,D,Mon,13,2103.769230769231
121744,D,Mon,14,2403.3846153846152
121744,D,Mon,15,2204.076923076923
